Input; Oracle; Reward; EpisodeLength; Sensitivity; Coverage; Generation; TestExecTime; CoverageTime; RunTime; CrashTime
[-0.5778502, 0.       ]; False; -135.0; 135; None; None; 1; 0.08408808708190918; None; 1768443348.624179; None
[-0.4963541, 0.       ]; False; -158.0; 158; 562.3997200273; None; 1; 0.09682941436767578; None; 1768443348.7120156; None
[-0.48786026, 0.        ]; False; -161.0; 161; 585.6943969279106; None; 1; 0.10440468788146973; None; 1768443348.8119056; None
[-0.4992379, 0.       ]; True; -200.0; 200; None; None; 2; 0.1251981258392334; None; 1768443348.9193256; 42.51053261756897
[-0.49720603, 0.        ]; False; -158.0; 158; None; None; 1; 0.09665799140930176; None; 1768443349.0475228; None
[-0.5982891, 0.       ]; False; -107.0; 107; None; None; 1; 0.06588339805603027; None; 1768443349.1492302; None
[-0.55048555, 0.        ]; False; -194.0; 194; None; None; 1; 0.11921906471252441; None; 1768443349.218129; None
[-0.53356403, 0.        ]; True; -200.0; 200; None; None; 4; 0.12412524223327637; None; 1768443349.3410726; 42.93227958679199
[-0.5729374, 0.       ]; False; -137.0; 137; 1110.3606292646446; None; 1; 0.08665800094604492; None; 1768443349.4694083; None
[-0.54329944, 0.        ]; True; -200.0; 200; None; None; 1; 0.13240694999694824; None; 1768443349.5601563; 43.151363372802734
[-0.52448905, 0.        ]; True; -200.0; 200; None; None; 1; 0.12874531745910645; None; 1768443349.6966286; 43.28783559799194
[-0.5816411, 0.       ]; False; -110.0; 110; 465.80087733910824; None; 1; 0.06862163543701172; None; 1768443349.831155; None
[-0.4241522, 0.       ]; False; -86.0; 86; None; None; 1; 0.05346179008483887; None; 1768443349.9024668; None
[-0.48131445, 0.        ]; False; -110.0; 110; None; None; 1; 0.0656282901763916; None; 1768443349.9592948; None
[-0.5467491, 0.       ]; True; -200.0; 200; None; None; 1; 0.1260967254638672; None; 1768443350.0277393; 43.61894631385803
[-0.54237914, 0.        ]; True; -200.0; 200; None; None; 1; 0.12287712097167969; None; 1768443350.1578326; 43.74903964996338
[-0.47389022, 0.        ]; False; -102.0; 102; None; None; 1; 0.06363439559936523; None; 1768443350.2841036; None
[-0.5643855, 0.       ]; False; -154.0; 154; 2234.1187095212154; None; 1; 0.10376191139221191; None; 1768443350.351757; None
[-0.5725544, 0.       ]; False; -138.0; 138; None; None; 1; 0.09445452690124512; None; 1768443350.4568837; None
[-0.5975894, 0.       ]; False; -107.0; 107; None; None; 1; 0.06960391998291016; None; 1768443350.5589008; None
[-0.55437607, 0.        ]; False; -195.0; 195; 4333.77480478525; None; 1; 0.12311673164367676; None; 1768443350.632494; None
[-0.42666772, 0.        ]; False; -86.0; 86; None; None; 1; 0.057527780532836914; None; 1768443350.759797; None
[-0.4798389, 0.       ]; False; -110.0; 110; 1257.9789516530718; None; 1; 0.06644248962402344; None; 1768443350.822435; None
[-0.5640524, 0.       ]; False; -155.0; 155; 1743.0602120486435; None; 1; 0.10093021392822266; None; 1768443350.892321; None
[-0.52548194, 0.        ]; True; -200.0; 200; None; None; 1; 0.13279390335083008; None; 1768443350.9969845; 44.588191509246826
[-0.4765826, 0.       ]; False; -105.0; 105; None; None; 3; 0.0615994930267334; None; 1768443351.1327982; None
[-0.5356365, 0.       ]; True; -200.0; 200; None; None; 1; 0.12222409248352051; None; 1768443351.1982644; 44.78947138786316
[-0.52855563, 0.        ]; True; -200.0; 200; None; None; 1; 0.13250279426574707; None; 1768443351.3244743; 44.9156813621521
[-0.5224308, 0.       ]; True; -200.0; 200; None; None; 1; 0.1263880729675293; None; 1768443351.4609892; 45.05219626426697
[-0.47932506, 0.        ]; False; -109.0; 109; None; None; 2; 0.07208967208862305; None; 1768443351.5908406; None
[-0.44248366, 0.        ]; False; -89.0; 89; None; None; 1; 0.05427813529968262; None; 1768443351.6679204; None
[-0.5630058, 0.       ]; True; -200.0; 200; None; None; 2; 0.12079191207885742; None; 1768443351.7250133; 45.3162202835083
[-0.49901885, 0.        ]; True; -200.0; 200; None; None; 1; 0.12776708602905273; None; 1768443351.8501; 45.441307067871094
[-0.5561587, 0.       ]; False; -195.0; 195; None; None; 1; 0.12288832664489746; None; 1768443351.9830022; None
[-0.45584518, 0.        ]; False; -93.0; 93; None; None; 1; 0.05706453323364258; None; 1768443352.1087062; None
[-0.5988237, 0.       ]; False; -107.0; 107; None; None; 1; 0.06808161735534668; None; 1768443352.1687727; None
[-0.51667154, 0.        ]; True; -200.0; 200; None; None; 1; 0.12519454956054688; None; 1768443352.2408714; 45.83207845687866
[-0.47611877, 0.        ]; False; -104.0; 104; None; None; 1; 0.06460928916931152; None; 1768443352.3703055; None
[-0.53064793, 0.        ]; True; -200.0; 200; None; None; 3; 0.12697291374206543; None; 1768443352.4371257; 46.02833271026611
[-0.43956777, 0.        ]; False; -88.0; 88; None; None; 1; 0.054601430892944336; None; 1768443352.569123; None
[-0.44744307, 0.        ]; False; -90.0; 90; None; None; 1; 0.05553889274597168; None; 1768443352.6256804; None
[-0.5675644, 0.       ]; False; -144.0; 144; 907.912596957489; None; 1; 0.09088325500488281; None; 1768443352.6863735; None
[-0.5815571, 0.       ]; False; -110.0; 110; None; None; 2; 0.06752681732177734; None; 1768443352.7802913; None
[-0.5482063, 0.       ]; True; -200.0; 200; None; None; 1; 0.13345861434936523; None; 1768443352.8518515; 46.443058490753174
[-0.40598625, 0.        ]; False; -83.0; 83; None; None; 1; 0.05042409896850586; None; 1768443352.9882915; None
[-0.48710525, 0.        ]; False; -163.0; 163; None; None; 1; 0.10611653327941895; None; 1768443353.0444086; None
[-0.5528337, 0.       ]; False; -194.0; 194; 461.7241455536207; None; 1; 0.13709402084350586; None; 1768443353.154181; None
[-0.5863301, 0.       ]; False; -108.0; 108; None; None; 1; 0.06792998313903809; None; 1768443353.2943053; None
[-0.5577787, 0.       ]; False; -196.0; 196; 3519.664182545123; None; 1; 0.12647080421447754; None; 1768443353.3648076; None
[-0.5248165, 0.       ]; True; -200.0; 200; None; None; 1; 0.12791872024536133; None; 1768443353.4927182; 47.08392524719238
[-0.5799427, 0.       ]; False; -132.0; 132; None; None; 1; 0.07943391799926758; None; 1768443353.6278267; None
[-0.47292858, 0.        ]; False; -101.0; 101; None; None; 1; 0.06779980659484863; None; 1768443353.711405; None
[-0.4798217, 0.       ]; False; -110.0; 110; None; None; 1; 0.07468891143798828; None; 1768443353.7820168; None
[-0.48611107, 0.        ]; False; -162.0; 162; None; None; 1; 0.11127638816833496; None; 1768443353.859839; None
[-0.5257202, 0.       ]; True; -200.0; 200; None; None; 1; 0.1258862018585205; None; 1768443353.9748552; 47.566062211990356
[-0.5301064, 0.       ]; True; -200.0; 200; None; None; 1; 0.13106083869934082; None; 1768443354.1061661; 47.697373151779175
[-0.567065, 0.      ]; False; -144.0; 144; None; None; 2; 0.09805130958557129; None; 1768443354.24024; None
[-0.5564031, 0.       ]; False; -195.0; 195; 5190.889992419672; None; 1; 0.1242063045501709; None; 1768443354.3432927; None
[-0.49403003, 0.        ]; False; -158.0; 158; None; None; 1; 0.09513998031616211; None; 1768443354.470514; None
[-0.4786578, 0.       ]; False; -108.0; 108; None; None; 1; 0.08076357841491699; None; 1768443354.5705106; None
[-0.5437694, 0.       ]; True; -200.0; 200; None; None; 1; 0.12988710403442383; None; 1768443354.654278; 48.245485067367554
[-0.58616924, 0.        ]; False; -108.0; 108; None; None; 1; 0.0691077709197998; None; 1768443354.7872264; None
[-0.5513393, 0.       ]; False; -194.0; 194; None; None; 1; 0.12163829803466797; None; 1768443354.8605049; None
[-0.46731696, 0.        ]; False; -97.0; 97; None; None; 1; 0.05954694747924805; None; 1768443354.9877841; None
[-0.4868224, 0.       ]; False; -161.0; 161; None; None; 3; 0.10943984985351562; None; 1768443355.0494692; None
[-0.5843746, 0.       ]; False; -109.0; 109; None; None; 1; 0.0656583309173584; None; 1768443355.165048; None
[-0.4265886, 0.       ]; False; -86.0; 86; 125.02474206573459; None; 1; 0.06389498710632324; None; 1768443355.2338862; None
[-0.53630215, 0.        ]; True; -200.0; 200; None; None; 1; 0.12607359886169434; None; 1768443355.301795; 48.89300203323364
[-0.4941025, 0.       ]; False; -158.0; 158; 933.8079295684337; None; 1; 0.11329364776611328; None; 1768443355.4308388; None
[-0.56412876, 0.        ]; False; -155.0; 155; None; None; 1; 0.10020256042480469; None; 1768443355.5492449; None
[-0.5232385, 0.       ]; True; -200.0; 200; None; None; 2; 0.12818193435668945; None; 1768443355.6535301; 49.24473714828491
[-0.53856784, 0.        ]; True; -200.0; 200; None; None; 2; 0.12480759620666504; None; 1768443355.7861292; 49.377336263656616
[-0.47730702, 0.        ]; False; -106.0; 106; 596.804805002018; None; 1; 0.06583046913146973; None; 1768443355.915355; None
[-0.51388496, 0.        ]; True; -200.0; 200; None; None; 1; 0.1230170726776123; None; 1768443355.9842186; 49.57542562484741
[-0.42182162, 0.        ]; False; -85.0; 85; 111.18102054340623; None; 1; 0.05399274826049805; None; 1768443356.1112087; None
[-0.5237169, 0.       ]; True; -200.0; 200; None; None; 1; 0.12606024742126465; None; 1768443356.1689653; 49.76017236709595
[-0.5386522, 0.       ]; True; -200.0; 200; None; None; 1; 0.13428997993469238; None; 1768443356.2990797; 49.890286684036255
[-0.50192803, 0.        ]; True; -200.0; 200; None; None; 1; 0.1300675868988037; None; 1768443356.437498; 50.02870512008667
[-0.5212426, 0.       ]; True; -200.0; 200; None; None; 1; 0.12335562705993652; None; 1768443356.5725627; 50.16376972198486
[-0.5245055, 0.       ]; True; -200.0; 200; None; None; 1; 0.12432527542114258; None; 1768443356.6989348; 50.29014182090759
[-0.43108663, 0.        ]; False; -87.0; 87; 205.86804098410946; None; 1; 0.052552223205566406; None; 1768443356.8262923; None
[-0.49412924, 0.        ]; False; -158.0; 158; None; None; 1; 0.09858155250549316; None; 1768443356.881859; None
[-0.43949702, 0.        ]; False; -88.0; 88; None; None; 1; 0.059157609939575195; None; 1768443356.9834526; None
[-0.57993555, 0.        ]; False; -132.0; 132; None; None; 1; 0.07850003242492676; None; 1768443357.0456; None
[-0.41807678, 0.        ]; False; -85.0; 85; None; None; 1; 0.051528215408325195; None; 1768443357.1293237; None
[-0.57110083, 0.        ]; False; -139.0; 139; None; None; 1; 0.09293365478515625; None; 1768443357.1840446; None
[-0.5742859, 0.       ]; False; -136.0; 136; 297.22068489025105; None; 1; 0.08441329002380371; None; 1768443357.2820454; None
[-0.56638056, 0.        ]; False; -145.0; 145; None; None; 1; 0.09218764305114746; None; 1768443357.370136; None
[-0.5608795, 0.       ]; False; -199.0; 199; 3512.970996118243; None; 1; 0.12723541259765625; None; 1768443357.4662979; None
[-0.43509054, 0.        ]; False; -88.0; 88; None; None; 1; 0.053820133209228516; None; 1768443357.5965574; None
[-0.45094314, 0.        ]; False; -91.0; 91; None; None; 3; 0.05883598327636719; None; 1768443357.6542983; None
[-0.43180317, 0.        ]; False; -87.0; 87; None; None; 2; 0.05886125564575195; None; 1768443357.7159617; None
[-0.48475865, 0.        ]; False; -166.0; 166; 2690.1239546073057; None; 1; 0.1233365535736084; None; 1768443357.77882; None
[-0.5276008, 0.       ]; True; -200.0; 200; None; None; 2; 0.12712883949279785; None; 1768443357.9053452; 51.49655222892761
[-0.49446708, 0.        ]; False; -158.0; 158; 2972.45126686267; None; 2; 0.0945281982421875; None; 1768443358.0371618; None
[-0.59497744, 0.        ]; False; -107.0; 107; None; None; 1; 0.045729637145996094; None; 1768443358.1348174; None
[-0.5107068, 0.       ]; True; -200.0; 200; None; None; 2; 0.12025785446166992; None; 1768443358.181553; 51.77275991439819
[-0.59541357, 0.        ]; False; -107.0; 107; None; None; 1; 0.06681966781616211; None; 1768443358.3049958; None
[-0.5001329, 0.       ]; True; -200.0; 200; None; None; 2; 0.12357831001281738; None; 1768443358.376597; 51.967803955078125
[-0.49489462, 0.        ]; False; -158.0; 158; None; None; 1; 0.10410690307617188; None; 1768443358.5034778; None
[-0.5006409, 0.       ]; True; -200.0; 200; None; None; 1; 0.1262967586517334; None; 1768443358.6125822; 52.20378923416138
[-0.4655132, 0.       ]; False; -96.0; 96; None; None; 1; 0.06897115707397461; None; 1768443358.7418761; None
[-0.44379032, 0.        ]; False; -89.0; 89; 170.7936708306653; None; 1; 0.052641868591308594; None; 1768443358.815164; None
[-0.5365506, 0.       ]; True; -200.0; 200; None; None; 1; 0.12391948699951172; None; 1768443358.8708632; 52.46207022666931
[-0.5826801, 0.       ]; False; -110.0; 110; None; None; 1; 0.06754827499389648; None; 1768443359.000087; None
[-0.559359, 0.      ]; False; -197.0; 197; 1044.6032748633459; None; 1; 0.12208986282348633; None; 1768443359.070648; None
[-0.46470258, 0.        ]; False; -96.0; 96; None; None; 3; 0.059615135192871094; None; 1768443359.1969795; None
[-0.58481526, 0.        ]; False; -108.0; 108; None; None; 1; 0.0685427188873291; None; 1768443359.2595975; None
[-0.48973256, 0.        ]; False; -159.0; 159; None; None; 2; 0.1111607551574707; None; 1768443359.3332732; None
[-0.46427503, 0.        ]; False; -96.0; 96; 260.3246650362786; None; 1; 0.06994891166687012; None; 1768443359.4481227; None
[-0.4654725, 0.       ]; False; -96.0; 96; None; None; 1; 0.060877084732055664; None; 1768443359.5208201; None
[-0.5763371, 0.       ]; False; -135.0; 135; None; None; 1; 0.09135198593139648; None; 1768443359.5816972; None
[-0.5857671, 0.       ]; False; -108.0; 108; None; None; 1; 0.07248187065124512; None; 1768443359.6792257; None
[-0.42962223, 0.        ]; False; -87.0; 87; None; None; 1; 0.05809593200683594; None; 1768443359.756614; None
[-0.44805205, 0.        ]; False; -90.0; 90; None; None; 2; 0.05938386917114258; None; 1768443359.818202; None
[-0.4982413, 0.       ]; False; -158.0; 158; None; None; 2; 0.10226917266845703; None; 1768443359.8805807; None
[-0.5295307, 0.       ]; True; -200.0; 200; None; None; 2; 0.1328573226928711; None; 1768443359.9866583; 53.57786536216736
[-0.51567763, 0.        ]; True; -200.0; 200; None; None; 1; 0.13721942901611328; None; 1768443360.1235635; 53.714770555496216
[-0.5710072, 0.       ]; False; -139.0; 139; 2623.447163239116; None; 1; 0.09729337692260742; None; 1768443360.2665856; None
[-0.46769914, 0.        ]; False; -98.0; 98; None; None; 1; 0.06870579719543457; None; 1768443360.3671992; None
[-0.40434206, 0.        ]; False; -83.0; 83; None; None; 1; 0.05068540573120117; None; 1768443360.4408667; None
[-0.41246754, 0.        ]; False; -84.0; 84; None; None; 1; 0.05349993705749512; None; 1768443360.4945526; None
[-0.550945, 0.      ]; False; -194.0; 194; 2506.4328043706732; None; 1; 0.11758923530578613; None; 1768443360.5518382; None
[-0.54472256, 0.        ]; True; -200.0; 200; None; None; 1; 0.13247156143188477; None; 1768443360.6732588; 54.26446580886841
[-0.5946266, 0.       ]; False; -107.0; 107; None; None; 2; 0.07446932792663574; None; 1768443360.8095489; None
[-0.43664932, 0.        ]; False; -88.0; 88; None; None; 2; 0.057810068130493164; None; 1768443360.8872862; None
[-0.41719583, 0.        ]; False; -85.0; 85; None; None; 2; 0.05843663215637207; None; 1768443360.9491231; None
[-0.4578942, 0.       ]; False; -93.0; 93; None; None; 1; 0.06509542465209961; None; 1768443361.0109806; None
[-0.5313536, 0.       ]; True; -200.0; 200; None; None; 1; 0.13370776176452637; None; 1768443361.0801134; 54.67132043838501
[-0.49415112, 0.        ]; False; -158.0; 158; 1811.010586048072; None; 1; 0.10495948791503906; None; 1768443361.2166326; None
[-0.5974178, 0.       ]; False; -107.0; 107; None; None; 1; 0.06732845306396484; None; 1768443361.3258345; None
[-0.56175107, 0.        ]; False; -200.0; 200; 18469.877678833545; None; 1; 0.12845563888549805; None; 1768443361.396216; None
[-0.5893439, 0.       ]; False; -108.0; 108; None; None; 2; 0.06937766075134277; None; 1768443361.5286927; None
[-0.50285333, 0.        ]; True; -200.0; 200; None; None; 1; 0.11422419548034668; None; 1768443361.6010714; 55.19227838516235
[-0.56437606, 0.        ]; False; -154.0; 154; None; None; 1; 0.10381054878234863; None; 1768443361.7182765; None
[-0.5771587, 0.       ]; False; -135.0; 135; None; None; 1; 0.08529496192932129; None; 1768443361.8252747; None
[-0.5491624, 0.       ]; False; -195.0; 195; 2441.3133043434123; None; 1; 0.12307929992675781; None; 1768443361.9131646; None
[-0.40197274, 0.        ]; False; -83.0; 83; None; None; 1; 0.04945015907287598; None; 1768443362.0414033; None
[-0.5253783, 0.       ]; True; -200.0; 200; None; None; 1; 0.12112569808959961; None; 1768443362.0938542; 55.68506121635437
[-0.55773985, 0.        ]; False; -196.0; 196; 3194.4778188159794; None; 1; 0.1271052360534668; None; 1768443362.2191675; None
[-0.44542915, 0.        ]; False; -90.0; 90; None; None; 1; 0.05578303337097168; None; 1768443362.3511748; None
[-0.41366607, 0.        ]; False; -84.0; 84; None; None; 1; 0.05135464668273926; None; 1768443362.4093802; None
[-0.58465296, 0.        ]; False; -109.0; 109; None; None; 1; 0.06664919853210449; None; 1768443362.464559; None
[-0.5912069, 0.       ]; False; -107.0; 107; None; None; 3; 0.06511378288269043; None; 1768443362.5352404; None
[-0.5837049, 0.       ]; False; -109.0; 109; None; None; 1; 0.07476043701171875; None; 1768443362.6037788; None
[-0.52943397, 0.        ]; True; -200.0; 200; None; None; 3; 0.12097430229187012; None; 1768443362.6805747; 56.27178168296814
